id,code,name
co_diagnosis_X869,X869,Agresion Con Sustancia Corrosiva En Lugar No Es
co_diagnosis_X87,X87,Agresion Con Plaguicidas
co_diagnosis_X870,X870,Agresion Con Plaguicidas En Vivienda
co_diagnosis_X871,X871,Agresion Con Plaguicidas En Institucion Residen
co_diagnosis_X872,X872,Agresion Con Plaguicidas En Escuelas Y Otras In
co_diagnosis_X873,X873,Agresion Con Plaguicidas En Areas Deporte Y Atl
co_diagnosis_X874,X874,Agresion Con Plaguicidas En Calles Y Carreteras
co_diagnosis_X875,X875,Agresion Con Plaguicidas En Comercio Y Area Ser
co_diagnosis_X876,X876,Agresion Con Plaguicidas En Area Industrial Y C
co_diagnosis_X877,X877,Agresion Con Plaguicidas En Granja
co_diagnosis_X878,X878,Agresion Con Plaguicidas En Otro Lugar Especifi
co_diagnosis_X879,X879,Agresion Con Plaguicidas En Lugar No Especifica
co_diagnosis_X88,X88,Agresion Con Gases Y Vapores
co_diagnosis_X880,X880,Agresion Con Gases Y Vapores En Vivienda
co_diagnosis_X881,X881,Agresion Con Gases Y Vapores En Institucion Res
co_diagnosis_X882,X882,Agresion Con Gases Y Vapores En Escuelas Y Otra
co_diagnosis_X883,X883,Agresion Con Gases Y Vapores En Areas Deporte Y
co_diagnosis_X884,X884,Agresion Con Gases Y Vapores En Calles Y Carret
co_diagnosis_X885,X885,Agresion Con Gases Y Vapores En Comercio Y Area
co_diagnosis_X886,X886,Agresion Con Gases Y Vapores En Area Industrial
co_diagnosis_X887,X887,Agresion Con Gases Y Vapores En Granja
co_diagnosis_X888,X888,Agresion Con Gases Y Vapores En Otro Lugar Espe
co_diagnosis_X889,X889,Agresion Con Gases Y Vapores En Lugar No Especi
co_diagnosis_X89,X89,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X890,X890,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X891,X891,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X892,X892,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X893,X893,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X894,X894,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X895,X895,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X896,X896,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X897,X897,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X898,X898,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X899,X899,Agresion Con Otros Productos Quimicos Y Sustanci
co_diagnosis_X90,X90,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X900,X900,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X901,X901,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X902,X902,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X903,X903,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X904,X904,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X905,X905,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X906,X906,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X907,X907,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X908,X908,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X909,X909,Agresion Con Productos Quimicos Y Sustancias Noc
co_diagnosis_X91,X91,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X910,X910,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X911,X911,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X912,X912,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X913,X913,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X914,X914,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X915,X915,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X916,X916,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X917,X917,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X918,X918,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X919,X919,Agresion Por Ahorcamiento Estrangulamiento Y So
co_diagnosis_X92,X92,Agresion Por Ahogamiento Y Sumersion
co_diagnosis_X920,X920,Agresion Por Ahogamiento Y Sumersion En Viviend
co_diagnosis_X921,X921,Agresion Por Ahogamiento Y Sumersion En Institu
co_diagnosis_X922,X922,Agresion Por Ahogamiento Y Sumersion En Escuela
co_diagnosis_X923,X923,Agresion Por Ahogamiento Y Sumersion En Areas D
co_diagnosis_X924,X924,Agresion Por Ahogamiento Y Sumersion En Calles
co_diagnosis_X925,X925,Agresion Por Ahogamiento Y Sumersion En Comerci
co_diagnosis_X926,X926,Agresion Por Ahogamiento Y Sumersion En Area In
co_diagnosis_X927,X927,Agresion Por Ahogamiento Y Sumersion En Granja
co_diagnosis_X928,X928,Agresion Por Ahogamiento Y Sumersion En Otro Lu
co_diagnosis_X929,X929,Agresion Por Ahogamiento Y Sumersion En Lugar N
co_diagnosis_X93,X93,Agresion Con Disparo De Arma Corta
co_diagnosis_X930,X930,Agresion Con Disparo De Arma Corta En Vivienda
co_diagnosis_X931,X931,Agresion Con Disparo De Arma Corta En Instituci
co_diagnosis_X932,X932,Agresion Con Disparo De Arma Corta En Escuelas
co_diagnosis_X933,X933,Agresion Con Disparo De Arma Corta En Areas Dep
co_diagnosis_X934,X934,Agresion Con Disparo De Arma Corta En Calles Y
co_diagnosis_X935,X935,Agresion Con Disparo De Arma Corta En Comercio
co_diagnosis_X936,X936,Agresion Con Disparo De Arma Corta En Area Indu
co_diagnosis_X937,X937,Agresion Con Disparo De Arma Corta En Granja
co_diagnosis_X938,X938,Agresion Con Disparo De Arma Corta En Otro Luga
co_diagnosis_X939,X939,Agresion Con Disparo De Arma Corta En Lugar No
co_diagnosis_X94,X94,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X940,X940,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X941,X941,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X942,X942,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X943,X943,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X944,X944,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X945,X945,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X946,X946,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X947,X947,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X948,X948,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X949,X949,Agresion Con Disparo De Rifle Escopeta Y Arma L
co_diagnosis_X95,X95,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X950,X950,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X951,X951,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X952,X952,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X953,X953,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X954,X954,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X955,X955,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X956,X956,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X957,X957,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X958,X958,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X959,X959,Agresion Con Disparo De Otras Armas De Fuego Y
co_diagnosis_X96,X96,Agresion Con Material Explosivo
co_diagnosis_X960,X960,Agresion Con Material Explosivo En Vivienda
co_diagnosis_X961,X961,Agresion Con Material Explosivo En Institucion
co_diagnosis_X962,X962,Agresion Con Material Explosivo En Escuelas Y O
co_diagnosis_X963,X963,Agresion Con Material Explosivo En Areas Deport
co_diagnosis_X964,X964,Agresion Con Material Explosivo En Calles Y Car
co_diagnosis_X965,X965,Agresion Con Material Explosivo En Comercio Y A
co_diagnosis_X966,X966,Agresion Con Material Explosivo En Area Industr
co_diagnosis_X967,X967,Agresion Con Material Explosivo En Granja
co_diagnosis_X968,X968,Agresion Con Material Explosivo En Otro Lugar E
co_diagnosis_X969,X969,Agresion Con Material Explosivo En Lugar No Esp
co_diagnosis_X97,X97,Agresion Con Humo Fuego Y Llamas
co_diagnosis_X970,X970,Agresion Con Humo Fuego Y Llamas En Vivienda
co_diagnosis_X971,X971,Agresion Con Humo Fuego Y Llamas En Institucio
co_diagnosis_X972,X972,Agresion Con Humo Fuego Y Llamas En Escuelas Y
co_diagnosis_X973,X973,Agresion Con Humo Fuego Y Llamas En Areas Depo
co_diagnosis_X974,X974,Agresion Con Humo Fuego Y Llamas En Calles Y C
co_diagnosis_X975,X975,Agresion Con Humo Fuego Y Llamas En Comercio Y
co_diagnosis_X976,X976,Agresion Con Humo Fuego Y Llamas En Area Indus
co_diagnosis_X977,X977,Agresion Con Humo Fuego Y Llamas En Granja
co_diagnosis_X978,X978,Agresion Con Humo Fuego Y Llamas En Otro Lugar
co_diagnosis_X979,X979,Agresion Con Humo Fuego Y Llamas En Lugar No E
co_diagnosis_X98,X98,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X980,X980,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X981,X981,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X982,X982,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X983,X983,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X984,X984,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X985,X985,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X986,X986,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X987,X987,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X988,X988,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X989,X989,Agresion Con Vapor De Agua Vapores Y Objetos Ca
co_diagnosis_X99,X99,Agresion Con Objeto Cortante
co_diagnosis_X990,X990,Agresion Con Objeto Cortante En Vivienda
co_diagnosis_X991,X991,Agresion Con Objeto Cortante En Institucion Res
co_diagnosis_X992,X992,Agresion Con Objeto Cortante En Escuelas Y Otra
co_diagnosis_X993,X993,Agresion Con Objeto Cortante En Areas Deporte Y
co_diagnosis_X994,X994,Agresion Con Objeto Cortante En Calles Y Carret
co_diagnosis_X995,X995,Agresion Con Objeto Cortante En Comercio Y Area
co_diagnosis_X996,X996,Agresion Con Objeto Cortante En Area Industrial
co_diagnosis_X997,X997,Agresion Con Objeto Cortante En Granja
co_diagnosis_X998,X998,Agresion Con Objeto Cortante En Otro Lugar Espe
co_diagnosis_X999,X999,Agresion Con Objeto Cortante En Lugar No Especi
co_diagnosis_Y00,Y00,Agresion Con Objeto Romo O Sin Filo
co_diagnosis_Y000,Y000,Agresion Con Objeto Romo O Sin Filo En Vivienda
co_diagnosis_Y001,Y001,Agresion Con Objeto Romo O Sin Filo En Instituc
co_diagnosis_Y002,Y002,Agresion Con Objeto Romo O Sin Filo En Escuelas
co_diagnosis_Y003,Y003,Agresion Con Objeto Romo O Sin Filo En Areas De
co_diagnosis_Y004,Y004,Agresion Con Objeto Romo O Sin Filo En Calles Y
co_diagnosis_Y005,Y005,Agresion Con Objeto Romo O Sin Filo En Comercio
co_diagnosis_Y006,Y006,Agresion Con Objeto Romo O Sin Filo En Area Ind
co_diagnosis_Y007,Y007,Agresion Con Objeto Romo O Sin Filo En Granja
co_diagnosis_Y008,Y008,Agresion Con Objeto Romo O Sin Filo En Otro Lug
co_diagnosis_Y009,Y009,Agresion Con Objeto Romo O Sin Filo En Lugar No
co_diagnosis_Y01,Y01,Agresion Por Empujon Desde Un Lugar Elevado
co_diagnosis_Y010,Y010,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y011,Y011,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y012,Y012,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y013,Y013,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y014,Y014,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y015,Y015,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y016,Y016,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y017,Y017,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y018,Y018,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y019,Y019,Agresion Por Empujon Desde Un Lugar Elevado En
co_diagnosis_Y02,Y02,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y020,Y020,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y021,Y021,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y022,Y022,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y023,Y023,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y024,Y024,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y025,Y025,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y026,Y026,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y027,Y027,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y028,Y028,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y029,Y029,Agresion Por Empujar O Colocar A La Victima Dela
co_diagnosis_Y03,Y03,Agresion Por Colision De Vehiculo De Motor
co_diagnosis_Y030,Y030,Agresion Por Colision De Vehiculo De Motor En V
co_diagnosis_Y031,Y031,Agresion Por Colision De Vehiculo De Motor En I
co_diagnosis_Y032,Y032,Agresion Por Colision De Vehiculo De Motor En E
co_diagnosis_Y033,Y033,Agresion Por Colision De Vehiculo De Motor En A
co_diagnosis_Y034,Y034,Agresion Por Colision De Vehiculo De Motor En C
co_diagnosis_Y035,Y035,Agresion Por Colision De Vehiculo De Motor En C
co_diagnosis_Y036,Y036,Agresion Por Colision De Vehiculo De Motor En A
co_diagnosis_Y037,Y037,Agresion Por Colision De Vehiculo De Motor En G
co_diagnosis_Y038,Y038,Agresion Por Colision De Vehiculo De Motor En O
co_diagnosis_Y039,Y039,Agresion Por Colision De Vehiculo De Motor En L
co_diagnosis_Y04,Y04,Agresion Con Fuerza Corporal
co_diagnosis_Y040,Y040,Agresion Con Fuerza Corporal En Vivienda
co_diagnosis_Y041,Y041,Agresion Con Fuerza Corporal En Institucion Res
co_diagnosis_Y042,Y042,Agresion Con Fuerza Corporal En Escuelas Y Otra
co_diagnosis_Y043,Y043,Agresion Con Fuerza Corporal En Areas De Deport
co_diagnosis_Y044,Y044,Agresion Con Fuerza Corporal En Calles Y Carret
co_diagnosis_Y045,Y045,Agresion Con Fuerza Corporal En Comercio Y Area
co_diagnosis_Y046,Y046,Agresion Con Fuerza Corporal En Area Industrial
co_diagnosis_Y047,Y047,Agresion Con Fuerza Corporal En Granja
co_diagnosis_Y048,Y048,Agresion Con Fuerza Corporal En Otro Lugar Espe
co_diagnosis_Y049,Y049,Agresion Con Fuerza Corporal En Lugar No Especi
co_diagnosis_Y05,Y05,Agresion Sexual Con Fuerza Corporal
co_diagnosis_Y050,Y050,Agresion Sexual Con Fuerza Corporal En Vivienda
co_diagnosis_Y051,Y051,Agresion Sexual Con Fuerza Corporal En Instituc
co_diagnosis_Y052,Y052,Agresion Sexual Con Fuerza Corporal En Escuelas
co_diagnosis_Y053,Y053,Agresion Sexual Con Fuerza Corporal En Areas De
co_diagnosis_Y054,Y054,Agresion Sexual Con Fuerza Corporal En Calles Y
co_diagnosis_Y055,Y055,Agresion Sexual Con Fuerza Corporal En Comercio
co_diagnosis_Y056,Y056,Agresion Sexual Con Fuerza Corporal En Area Ind
co_diagnosis_Y057,Y057,Agresion Sexual Con Fuerza Corporal En Granja
co_diagnosis_Y058,Y058,Agresion Sexual Con Fuerza Corporal En Otro Lug
co_diagnosis_Y059,Y059,Agresion Sexual Con Fuerza Corporal En Lugar No
co_diagnosis_Y06,Y06,Negligencia Y Abandono
co_diagnosis_Y060,Y060,Negligencia Y Abandono Por Esposo O Pareja
co_diagnosis_Y061,Y061,Negligencia Y Abandono Por Padre O Madre
co_diagnosis_Y062,Y062,Negligencia Y Abandono Por Conocido O Amigo
co_diagnosis_Y068,Y068,Negligencia Y Abandono Por Otra Persona Especifi
co_diagnosis_Y069,Y069,Negligencia Y Abandono Por Persona No Especifica
co_diagnosis_Y07,Y07,Otros Sindromes De Maltrato
co_diagnosis_Y070,Y070,Sindromes De Maltrato Por Esposo O Pareja
co_diagnosis_Y071,Y071,Sindromes De Maltrato Por Padre O Madre
co_diagnosis_Y072,Y072,Sindromes De Maltrato Por Conocido O Amigo
co_diagnosis_Y073,Y073,Sindromes De Maltrato Por Autoridades Oficiales
co_diagnosis_Y078,Y078,Sindromes De Maltrato Por Otra Persona Especific
co_diagnosis_Y079,Y079,Sindromes De Maltrato Por Persona No Especificad
co_diagnosis_Y080,Y080,Agresion Por Otros Medios Especificados En Vivi
co_diagnosis_Y081,Y081,Agresion Por Otros Medios Especificados En Inst
co_diagnosis_Y082,Y082,Agresion Por Otros Medios Especificados En Escu
co_diagnosis_Y083,Y083,Agresion Por Otros Medios Especificados En Area
co_diagnosis_Y084,Y084,Agresion Por Otros Medios Especificados En Call
co_diagnosis_Y085,Y085,Agresion Por Otros Medios Especificados En Come
co_diagnosis_Y086,Y086,Agresion Por Otros Medios Especificados En Area
co_diagnosis_Y087,Y087,Agresion Por Otros Medios Especificados En Gran
co_diagnosis_Y088,Y088,Agresion Por Otros Medios Especificados En Otro
co_diagnosis_Y089,Y089,Agresion Por Otros Medios Especificados En Luga
co_diagnosis_Y09,Y09,Agresion Por Medios No Especificados
co_diagnosis_Y090,Y090,Agresion Por Medios No Especificados En Viviend
co_diagnosis_Y091,Y091,Agresion Por Medios No Especificados En Institu
co_diagnosis_Y092,Y092,Agresion Por Medios No Especificados En Escuela
co_diagnosis_Y093,Y093,Agresion Por Medios No Especificados En Areas D
co_diagnosis_Y094,Y094,Agresion Por Medios No Especificados En Calles
co_diagnosis_Y095,Y095,Agresion Por Medios No Especificados En Comerci
co_diagnosis_Y096,Y096,Agresion Por Medios No Especificados En Area Ind
co_diagnosis_Y097,Y097,Agresion Por Medios No Especificados En Granja
co_diagnosis_Y098,Y098,Agresion Por Medios No Especificados En Otro Lu
co_diagnosis_Y099,Y099,Agresion Por Medios No Especificados En Lugar N
co_diagnosis_Y10,Y10,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y100,Y100,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y101,Y101,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y102,Y102,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y103,Y103,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y104,Y104,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y105,Y105,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y106,Y106,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y107,Y107,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y108,Y108,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y109,Y109,Envenenamiento Por Y Exposicion A Analgesicos N
co_diagnosis_Y11,Y11,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y110,Y110,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y111,Y111,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y112,Y112,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y113,Y113,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y114,Y114,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y115,Y115,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y116,Y116,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y117,Y117,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y118,Y118,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y119,Y119,Envenenamiento Por Y Exposicion A Drogas Antiep
co_diagnosis_Y12,Y12,Envenenamiento Por Y Exposicion A Narcoticos Ps
co_diagnosis_Y120,Y120,Envenenamiento Por Y Exposicion A Narcoticos Ps
co_diagnosis_Y121,Y121,Envenenamiento Por Y Exposicion A Narcoticos Ps
co_diagnosis_Y122,Y122,Envenenamiento Por Y Exposicion A Narcoticos Ps
co_diagnosis_Y123,Y123,Envenenamiento Por Y Exposicion A Narcoticos Ps
